occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
557974,occ,,,57900,Stegosaurus sp.,genus,38814,,Stegosaurus,,genus,38814,Kimmeridgian,Tithonian,157.3,145,46207,-105.908424,42.149494,US,Wyoming,Albany,based on nearby landmark,6,outcrop,"Sheep Creek, 25 miles NE of Medicine Bow, WY; orig. in Carbon Co.",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,lacustrine indet.,,,CM 596,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:33:27,2013-04-11 15:41:53,gp_mid,-40.28,28.79,101
557975,occ,,,57901,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Kimmeridgian,Tithonian,157.3,145,46207,-105.908501,42.152802,US,Wyoming,Albany,estimated from map,4,outcrop,"Sheep Creek, 25 miles NE of Medicine Bow, WY; orig. in Carbon Co.",,41,Morrison,,Lake Como,Morrison,,Lake Como,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,lacustrine indet.,,,CM 21734,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:35:11,2013-04-08 15:49:44,gp_mid,-40.28,28.8,101
557976,occ,,,57902,Apatosaurus excelsus,species,56547,recombined as,Brontosaurus excelsus,,species,52982,Kimmeridgian,Tithonian,157.3,145,46207,-105.908424,42.149494,US,Wyoming,Albany,based on nearby landmark,6,outcrop,"Sheep Creek, 25 miles NE of Medicine Bow, WY; orig. in Carbon Co.",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,lacustrine indet.,,,CM 87 (= UM V 16777),14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:36:46,2013-04-08 17:36:07,gp_mid,-40.28,28.79,101
557977,occ,,,57903,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Kimmeridgian,,157.3,152.1,30946,-105.963402,41.9077,US,Wyoming,Albany,based on nearby landmark,4,small collection,"SE of Como Bluff, 14 mi S of Bone Cabin Quarry on Prager Anticline, along Union Pacific Railroad line",,125,Morrison,,,Morrison,,,group of beds,,,,,,,,two distinct layers,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,AMNH 813,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:48:26,2009-10-23 11:00:08,gp_mid,-38.87,28.71,101
557978,occ,,,57903,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Kimmeridgian,,157.3,152.1,15179,-105.963402,41.9077,US,Wyoming,Albany,based on nearby landmark,4,small collection,"SE of Como Bluff, 14 mi S of Bone Cabin Quarry on Prager Anticline, along Union Pacific Railroad line",,125,Morrison,,,Morrison,,,group of beds,,,,,,,,two distinct layers,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:48:26,2009-10-23 11:00:08,gp_mid,-38.87,28.71,101
557979,occ,,,57903,Apatosaurus sp.,genus,38665,,Apatosaurus,,genus,38665,Kimmeridgian,,157.3,152.1,15179,-105.963402,41.9077,US,Wyoming,Albany,based on nearby landmark,4,small collection,"SE of Como Bluff, 14 mi S of Bone Cabin Quarry on Prager Anticline, along Union Pacific Railroad line",,125,Morrison,,,Morrison,,,group of beds,,,,,,,,two distinct layers,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:48:26,2009-10-23 11:00:08,gp_mid,-38.87,28.71,101
557980,occ,,,57903,Diplodocus sp.,genus,38669,,Diplodocus,,genus,38669,Kimmeridgian,,157.3,152.1,15179,-105.963402,41.9077,US,Wyoming,Albany,based on nearby landmark,4,small collection,"SE of Como Bluff, 14 mi S of Bone Cabin Quarry on Prager Anticline, along Union Pacific Railroad line",,125,Morrison,,,Morrison,,,group of beds,,,,,,,,two distinct layers,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:48:26,2009-10-23 11:00:08,gp_mid,-38.87,28.71,101
557981,occ,,,57904,Diplodocus sp.,genus,38669,,Diplodocus,,genus,38669,Kimmeridgian,Tithonian,157.3,145,15179,-103.344597,44.184399,US,South Dakota,Meade,estimated from map,4,small collection,"S of Piedmont, about 18 km N of Rapid City",,41,Morrison,,,Morrison,,,bed,,,,,,,,Zone 4,"""dark brown to reddish- and greenish-brown silty claystone",claystone,"brown,gray,green,red",,silty,Y,,,,,,"""dark brown to reddish- and greenish-brown silty claystone",claystone,"brown,gray,green,red",,silty,Y,,,,,,wet floodplain,,well drained floodplain,"SDSM 30511, caudal centrum",14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-05 14:54:43,2012-08-09 16:13:25,gp_mid,-37.54,30.18,101
557982,occ,,,57905,n. gen. Barosaurus n. sp. lentus,species,54166,,Barosaurus lentus,,species,54166,Kimmeridgian,Tithonian,157.3,145,12250,-103.377998,44.23307,US,South Dakota,Meade,estimated from map,5,small collection,"Several miles (also listed as ""about 10 miles"") N of Rapid City and 1.5 mi E of Piedmont, in E part of Black Hills (""on the eastern 'Rim' of the Black Hills""), a few rods SW of house on land belonging to Rachel Hatch",,41,Morrison,,,Morrison,,,bed,,,,,,,,"Several meters above the Unkpapa Sandston Member; Zone 5; Morrison of S. Dakota sometimes referred to as the ""Beulah shales""","""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,"""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,wet floodplain,,"""Poorly drained floodplain - Type 1"" Wet areas of floodplain; ponds; near channel or out on plain",YPM 429,14,231,435,M. Carrano,K. Maguire,P. Mannion,2006-01-05 15:06:25,2015-04-14 5:31:29,gp_mid,-37.55,30.23,101
557983,occ,15682,,57905,Diplodocidae indet.,unranked clade,38664,,Diplodocidae,,unranked clade,38664,Kimmeridgian,Tithonian,157.3,145,15179,-103.377998,44.23307,US,South Dakota,Meade,estimated from map,5,small collection,"Several miles (also listed as ""about 10 miles"") N of Rapid City and 1.5 mi E of Piedmont, in E part of Black Hills (""on the eastern 'Rim' of the Black Hills""), a few rods SW of house on land belonging to Rachel Hatch",,41,Morrison,,,Morrison,,,bed,,,,,,,,"Several meters above the Unkpapa Sandston Member; Zone 5; Morrison of S. Dakota sometimes referred to as the ""Beulah shales""","""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,"""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,wet floodplain,,"""Poorly drained floodplain - Type 1"" Wet areas of floodplain; ponds; near channel or out on plain",YPM 419,14,231,0,M. Carrano,K. Maguire,,2006-01-19 10:53:08,2006-01-19 12:53:08,gp_mid,-37.55,30.23,101
557984,occ,32188,,57905,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Kimmeridgian,Tithonian,157.3,145,13281,-103.377998,44.23307,US,South Dakota,Meade,estimated from map,5,small collection,"Several miles (also listed as ""about 10 miles"") N of Rapid City and 1.5 mi E of Piedmont, in E part of Black Hills (""on the eastern 'Rim' of the Black Hills""), a few rods SW of house on land belonging to Rachel Hatch",,41,Morrison,,,Morrison,,,bed,,,,,,,,"Several meters above the Unkpapa Sandston Member; Zone 5; Morrison of S. Dakota sometimes referred to as the ""Beulah shales""","""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,"""green-gray claystone"", but described by Marsh as blue and by Wieland as black.  Lull 1919 analysis: ""The rock consists of clay with the very finest silt, the grains of which are probably not more than .01 mm in diameter.  A fine grit was discernible in the clay, and an appreciable content of lime, as shown by a vigorous effervescence with acid.  The gray clay shows occasional rusty stains from recent weathering, probably due to the presence of ferrous carbonate.""",claystone,"ferruginous,black,gray,green",,"silty,calcareous",Y,,,,,,wet floodplain,,"""Poorly drained floodplain - Type 1"" Wet areas of floodplain; ponds; near channel or out on plain",tooth,14,14,0,M. Carrano,M. Carrano,,2016-03-11 13:31:09,2016-03-11 13:31:09,gp_mid,-37.55,30.23,101
557989,occ,,,57910,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Kimmeridgian,Tithonian,157.3,145,81462,-107.597702,34.936798,US,New Mexico,Cibola,stated in text,4,small collection,"near Acoma, Cibola Co.; NW 1/4, sec. 8, T8N, R7W",,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,Zone 2,,not reported,,,,,,,,,,,not reported,,,,,,,,,,dry floodplain,,"""Well Drained Floodplain - Higher parts of floodplains and areas with low water tables""",,14,231,14,M. Carrano,K. Maguire,M. Carrano,2006-01-06 7:47:03,2022-04-26 9:38:19,gp_mid,,,coordinates not computable using this model
558002,occ,,,57913,Theropoda indet.,unranked clade,38513,,Theropoda,,unranked clade,38513,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:53:35,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558003,occ,,,57913,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:53:35,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558004,occ,,,57913,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558005,occ,,,57913,Sauropoda indet.,unranked clade,38653,,Sauropoda,,unranked clade,38653,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558006,occ,,,57913,Fabrosaurus ? sp.,genus,38718,nomen dubium,Ornithischia,,unranked clade,38712,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558007,occ,,,57913,Dryosaurus sp.,genus,38731,,Dryosaurus,,genus,38731,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558008,occ,,,57913,Camptosaurus sp.,genus,38748,,Camptosaurus,,genus,38748,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
558009,occ,,,57913,Stegosaurus sp.,genus,38814,,Stegosaurus,,genus,38814,Tithonian,,152.1,145,15567,-109.1651,40.504601,US,Utah,Uintah,based on nearby landmark,4,small collection,Located in Rainbow Park where the Green River enters Split Mountain Gorge,NPS,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,"Lower horizon: ""gray bentonitic mudstone/siltstone with small chert clasts and clay pebbles""\r\nUpper horizon: ""gray mudstone/siltstone, lamination present with small lenses of slightly coarser texture. These lenses are rich in organic matter and contain small bones oriented with the long axis parallel to bedding""",mudstone,"bentonitic,gray",lithified,"argillaceous,cherty/siliceous",Y,mudstone,planar lamination,unlithified,carbonaceous,Y,terrestrial indet.,,Upper horizon was deposited in quiet water conditions while the lower horizon was deposited in exposed conditions,,14,231,527,M. Carrano,K. Maguire,J. Tennant,2006-01-06 9:56:10,2012-12-11 9:08:02,gp_mid,,,coordinates not computable using this model
560962,occ,,,58507,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Kimmeridgian,Tithonian,157.3,145,82673,-104.240555,44.021111,US,Wyoming,Weston,estimated from map,seconds,outcrop,"NW Black Hills in NE Wyoming, Weston Co.",,41,Morrison,,,Morrison,,,group of beds,,,,,,,,upper part of formation,"""quartz sandstones and mudstones"", with microfauna in a laminated mudstone and a bone-pebble conglomerate",sandstone,,,,Y,mudstone,planar lamination,,,Y,"""quartz sandstones and mudstones"", with microfauna in a laminated mudstone and a bone-pebble conglomerate",sandstone,,,,Y,mudstone,planar lamination,,,Y,fluvial indet.,,fluvial deposit within a poorly drained floodplain,"KUVP 129713, 129714 and 129716",14,14,14,M. Carrano,M. Carrano,M. Carrano,2006-02-10 6:51:55,2022-09-22 12:25:05,gp_mid,-38.3,30.21,101
560964,occ,,,58508,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Kimmeridgian,Tithonian,157.3,145,15179,-109.207924,44.839115,US,Wyoming,Park,based on nearby landmark,7,local area,,,41,Morrison,,,Morrison,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2006-02-10 6:54:58,2006-02-10 8:54:58,gp_mid,-41.94,32.1,101
560965,occ,28455,,58509,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Kimmeridgian,Tithonian,157.3,145,15179,-106.780556,43.649166,US,Wyoming,Johnson,based on nearby landmark,seconds,small collection,"Red Fork of the Powder River, along SE edge of Big Horn Mtns. On hill above Quarry A",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"CM 36037, caudal",14,14,14,M. Carrano,M. Carrano,M. Carrano,2013-04-09 6:13:39,2013-04-08 15:13:58,gp_mid,-40.46,30.42,101
560966,occ,39620,,58509,Camarasauridae indet.,family,38696,,Camarasauridae,,family,38696,Kimmeridgian,Tithonian,157.3,145,81422,-106.780556,43.649166,US,Wyoming,Johnson,based on nearby landmark,seconds,small collection,"Red Fork of the Powder River, along SE edge of Big Horn Mtns. On hill above Quarry A",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"CM 1253, 1256, 21775, 28846, 36019–22, 36024, 36027, 36029, 36031–32, 36040, 36043, 36670",14,14,0,M. Carrano,M. Carrano,,2022-04-21 11:54:21,2022-04-21 11:54:21,gp_mid,-40.46,30.42,101
560967,occ,39619,,58509,Flagellicaudata indet.,unranked clade,57361,,Flagellicaudata,,unranked clade,57361,Kimmeridgian,Tithonian,157.3,145,81422,-106.780556,43.649166,US,Wyoming,Johnson,based on nearby landmark,seconds,small collection,"Red Fork of the Powder River, along SE edge of Big Horn Mtns. On hill above Quarry A",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"A partial left scapula (CM 90276) and coracoid (CM 36025), the distal end of a left ischium (CM 28848), and two left metatarsals (CM 90277)",14,14,0,M. Carrano,M. Carrano,,2022-04-21 11:53:17,2022-04-21 11:53:17,gp_mid,-40.46,30.42,101
560968,occ,39618,,58509,Diplodocinae indet.,unranked clade,65916,,Diplodocinae,,unranked clade,65916,Kimmeridgian,Tithonian,157.3,145,81422,-106.780556,43.649166,US,Wyoming,Johnson,based on nearby landmark,seconds,small collection,"Red Fork of the Powder River, along SE edge of Big Horn Mtns. On hill above Quarry A",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CM 307,14,14,14,M. Carrano,M. Carrano,M. Carrano,2022-04-21 11:51:33,2022-04-21 11:58:52,gp_mid,-40.46,30.42,101
560969,occ,,,58509,Haplocanthosaurus ? sp.,genus,38658,,Haplocanthosaurus,,genus,38658,Kimmeridgian,Tithonian,157.3,145,46207,-106.780556,43.649166,US,Wyoming,Johnson,based on nearby landmark,seconds,small collection,"Red Fork of the Powder River, along SE edge of Big Horn Mtns. On hill above Quarry A",,41,Morrison,,,Morrison,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CM 36034,14,14,14,M. Carrano,M. Carrano,M. Carrano,2006-02-10 6:58:12,2013-04-08 15:31:40,gp_mid,-40.46,30.42,101
560970,occ,,,58510,Allosaurus sp.,genus,38590,,Allosaurus,,genus,38590,Kimmeridgian,,157.3,152.1,13281,-106.778,44.087002,US,Wyoming,Johnson,stated in text,3,outcrop,"SW of Buffalo; on the sheep ranch of John Arno, NW 1/4, Sec. 36, T48N, R83W, Johnson County, Wyoming, Robinson Canyon Quadrangle 7.5 series",,125,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,relatively low in the formation,"""a silty claystone"" with bones below ""indurated (highly compacted) sandstone""",claystone,,,silty,Y,sandstone,,lithified,,,"""a silty claystone"" with bones below ""indurated (highly compacted) sandstone""",claystone,,,silty,Y,sandstone,,lithified,,,wet floodplain,,poorly drained floodplain,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2006-02-10 8:00:47,2016-03-11 13:58:37,gp_mid,,,coordinates not computable using this model
